image_path,fruit,cluster_id,grade,label
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.46.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.46.12 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.46.24 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.46.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.46.55 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.00 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.18 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.27 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.32 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.39 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.51 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.55 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.47.59 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.48.04 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.48.14 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.48.21 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.48.26 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.48.39 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.48.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.00 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.15 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.23 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.32 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.37 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.45 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.49.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.50.04 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.50.12 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.50.16 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.50.31 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.50.44 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.50.53 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.00 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.24 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.29 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.36 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.44 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.51.58 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.06 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.21 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.26 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.34 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.37 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.45 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.50 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.52.58 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.03 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.07 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.22 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.30 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.36 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.41 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.53.57 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.18 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.35 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.43 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.50 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.54.56 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.02 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.13 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.19 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.27 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.33 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.42 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.55.53 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.03 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.16 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.23 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.28 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.39 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.56.56 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.08 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.17 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.25 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.31 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.38 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.42 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.57.58 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.58.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.58.16 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.58.36 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.58.49 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.58.56 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.12 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.17 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.28 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.35 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.41 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\saltandpepper_Screen Shot 2018-06-12 at 9.59.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.00 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.12 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.21 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.30 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.42 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.49 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.00.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.01.27 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.01.37 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.01.41 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.01.52 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.01.58 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.02.01 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.02.09 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.02.19 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.02.36 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.04.49 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.04.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.04.59 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.05.13 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.05.20 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.05.29 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.05.35 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.05.41 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.12 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.19 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.24 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.33 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.44 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.06.59 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.07.13 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.07.29 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.07.52 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 10.08.01 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.38.22 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.38.29 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.38.38 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.38.51 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.39.00 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.39.08 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.39.17 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.39.28 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.39.53 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.10 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.22 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.32 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.38 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.43 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.49 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.40.56 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.41.03 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.41.18 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.41.38 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.41.57 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.03 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.09 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.18 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.29 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.35 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.41 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.44 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.42.49 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.43.03 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.43.11 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.43.27 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.43.32 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.43.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.44.06 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.44.19 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.44.30 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.44.40 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.44.49 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.44.55 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.45.28 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.45.40 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.45.46 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.12 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.19 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.24 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.30 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.40 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.43 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.46.55 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.47.00 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.47.18 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.47.27 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.47.32 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.47.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.47.59 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.04 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.14 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.21 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.26 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.39 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.48.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.49.15 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.49.23 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.49.32 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.49.37 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.49.45 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.49.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.50.12 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.50.16 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.50.31 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.50.38 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.50.53 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.00 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.24 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.29 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.36 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.44 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.54 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.51.58 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.06 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.21 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.26 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.34 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.37 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.45 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.50 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.52.58 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.07 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.22 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.30 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.36 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.41 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.53.57 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.54.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.54.07 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.54.18 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.54.50 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.54.56 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.55.02 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.55.13 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.55.19 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.55.27 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.55.33 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.55.42 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.16 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.23 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.28 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.33 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.39 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.48 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.56.56 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.57.02 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.57.08 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.57.38 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.57.42 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.57.46 PM.png,banana,2,A,banana_A
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.57.58 PM.png,banana,1,C,banana_C
dataset\train\freshbanana\Screen Shot 2018-06-12 at 9.58.07 PM.png,banana,2,A,banana_A
